Sols,elysium,oxia,mawrth_vallis,vernal,valles,aram,meridiani,eberswalde
112,11.975333333333332,12.638,12.827333333333332,12.117333333333331,11.265333333333333,11.975333333333332,11.785999999999998,10.791999999999998
113,11.975333333333332,12.732666666666665,12.921999999999997,12.117333333333331,11.217999999999998,11.975333333333332,11.738666666666663,10.697333333333331
114,11.975333333333332,12.732666666666665,12.921999999999997,12.117333333333331,11.217999999999998,11.975333333333332,11.738666666666663,10.697333333333331
115,11.975333333333332,12.732666666666665,12.921999999999997,12.117333333333331,11.217999999999998,11.975333333333332,11.738666666666663,10.697333333333331
116,11.975333333333332,12.732666666666665,12.921999999999997,12.117333333333331,11.217999999999998,11.975333333333332,11.738666666666663,10.697333333333331
117,11.975333333333332,12.732666666666665,12.921999999999997,12.117333333333331,11.217999999999998,11.975333333333332,11.738666666666663,10.697333333333331
118,11.975333333333332,12.732666666666665,12.921999999999997,12.117333333333331,11.217999999999998,11.975333333333332,11.738666666666663,10.697333333333331
119,11.975333333333332,12.732666666666665,12.921999999999997,12.117333333333331,11.217999999999998,11.975333333333332,11.738666666666663,10.697333333333331
120,11.975333333333332,12.732666666666665,12.921999999999997,12.117333333333331,11.217999999999998,11.975333333333332,11.738666666666663,10.697333333333331
121,11.975333333333332,12.779999999999998,13.016666666666666,12.117333333333331,11.170666666666666,11.975333333333332,11.738666666666663,10.602666666666666
122,11.975333333333332,12.779999999999998,13.016666666666666,12.117333333333331,11.170666666666666,11.975333333333332,11.738666666666663,10.602666666666666
123,11.975333333333332,12.779999999999998,13.016666666666666,12.117333333333331,11.170666666666666,11.975333333333332,11.738666666666663,10.602666666666666
124,11.975333333333332,12.779999999999998,13.016666666666666,12.117333333333331,11.170666666666666,11.975333333333332,11.738666666666663,10.602666666666666
125,11.975333333333332,12.779999999999998,13.016666666666666,12.117333333333331,11.170666666666666,11.975333333333332,11.738666666666663,10.602666666666666
126,11.975333333333332,12.779999999999998,13.016666666666666,12.117333333333331,11.170666666666666,11.975333333333332,11.738666666666663,10.602666666666666
127,11.975333333333332,12.779999999999998,13.016666666666666,12.117333333333331,11.170666666666666,11.975333333333332,11.738666666666663,10.602666666666666
128,11.975333333333332,12.779999999999998,13.016666666666666,12.117333333333331,11.170666666666666,11.975333333333332,11.738666666666663,10.602666666666666
129,12.022666666666666,12.874666666666668,13.063999999999998,12.164666666666667,11.123333333333333,11.975333333333332,11.738666666666663,10.508
130,12.022666666666666,12.874666666666668,13.063999999999998,12.164666666666667,11.123333333333333,11.975333333333332,11.738666666666663,10.508
131,12.022666666666666,12.874666666666668,13.063999999999998,12.164666666666667,11.123333333333333,11.975333333333332,11.738666666666663,10.508
132,12.022666666666666,12.874666666666668,13.063999999999998,12.164666666666667,11.123333333333333,11.975333333333332,11.738666666666663,10.508
133,12.022666666666666,12.874666666666668,13.063999999999998,12.164666666666667,11.123333333333333,11.975333333333332,11.738666666666663,10.508
134,12.022666666666666,12.874666666666668,13.063999999999998,12.164666666666667,11.123333333333333,11.975333333333332,11.738666666666663,10.508
135,12.022666666666666,12.874666666666668,13.063999999999998,12.164666666666667,11.123333333333333,11.975333333333332,11.738666666666663,10.508
136,12.022666666666666,12.874666666666668,13.063999999999998,12.164666666666667,11.123333333333333,11.975333333333332,11.738666666666663,10.508
137,12.022666666666666,12.921999999999997,13.158666666666669,12.164666666666667,11.076,11.975333333333332,11.738666666666663,10.413333333333332
138,12.022666666666666,12.921999999999997,13.158666666666669,12.164666666666667,11.076,11.975333333333332,11.738666666666663,10.413333333333332
139,12.022666666666666,12.921999999999997,13.158666666666669,12.164666666666667,11.076,11.975333333333332,11.738666666666663,10.413333333333332
140,12.022666666666666,12.921999999999997,13.158666666666669,12.164666666666667,11.076,11.975333333333332,11.738666666666663,10.413333333333332
141,12.022666666666666,12.921999999999997,13.158666666666669,12.164666666666667,11.076,11.975333333333332,11.738666666666663,10.413333333333332
142,12.022666666666666,12.921999999999997,13.158666666666669,12.164666666666667,11.076,11.975333333333332,11.738666666666663,10.413333333333332
143,12.022666666666666,13.016666666666666,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
144,12.022666666666666,13.016666666666666,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
145,12.022666666666666,13.016666666666666,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
146,12.022666666666666,13.016666666666666,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
147,12.022666666666666,13.016666666666666,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
148,12.022666666666666,13.063999999999998,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
149,12.022666666666666,13.063999999999998,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
150,12.022666666666666,13.063999999999998,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
151,12.022666666666666,13.063999999999998,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
152,12.022666666666666,13.063999999999998,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
153,12.022666666666666,13.063999999999998,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
154,12.022666666666666,13.063999999999998,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
155,12.022666666666666,13.063999999999998,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
156,12.022666666666666,13.063999999999998,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
157,12.022666666666666,13.063999999999998,13.300666666666663,12.212,10.981333333333332,12.022666666666666,11.738666666666663,10.271333333333333
